DATA,Vexty Sul America FI RF,Alm FI RF,Bradesco FI RF Ref DI Premium,FI Caixa Brasil Ima B Tp RF LP,Bradesco H FI RF LP Precos,BB FMP FGTS Vale Migracao,Verde Am Strategy II Master FIA,Ioda Fc de FIA,Icatu Multigestores Acoes Fc de FIA,FICFI em Acoes Valor,Capstone Macro I FICFI Mult,FI Mult Tannat,Sulamerica Pajucara FICFI Mult,Kinea Arkhe Pvt Fc Mult,Santander Agressivo Mult Fc FI
2018-04-13,2.16161689,1.5261797,10.8862562,2.635669,3.0417135,12.233373663,4.059666,264.14584464,1.7453643,180.7483378,,1.6050469,12.3671861,30.024489,509.0411572
2018-04-16,2.1621969,1.5268052,10.8888586,2.638495,3.0450757,12.114345087,3.9826001,261.30277216,1.7237136,177.7806559,,1.6054354,12.3554289,30.031027,506.5175835
2018-04-17,2.1626779,1.5272909,10.8914651,2.639337,3.0464689,12.486690137,4.0393856,262.98218097,1.7364045,179.4413345,,1.6057759,12.3665193,30.043006,508.8350172
2018-04-18,2.16316901,1.5281973,10.8940991,2.644673,3.0538117,12.901965944,4.1252571,264.59401055,1.7518952,181.5896064,,1.606167,12.3835603,30.054312,511.9414649
2018-04-19,2.1636284,1.5284273,10.8967416,2.642306,3.0498741,12.995410798,4.1218927,264.38702801,1.7488827,181.4838077,,1.606554,12.3868502,30.071848,512.112233
2018-04-20,2.1641832,1.5287388,10.8993721,2.640868,3.0492084,12.940793666,4.0996269,264.58753763,1.7452846,181.4008238,,1.6069443,12.3904076,30.093543,511.832333
2018-04-23,2.16470062,1.5281258,10.9019938,2.633218,3.0390111,12.904996821,4.0955684,264.17348518,1.7446879,181.6493025,,1.6073329,12.3881768,30.11266,511.9071669
2018-04-24,2.16533986,1.5286074,10.9046005,2.632926,3.0382963,13.121878442,4.081727,263.61617903,1.7420533,180.7819053,,1.6077235,12.3867702,30.104381,511.6130558
2018-04-25,2.1658886,1.5290103,10.9071925,2.633099,3.0378347,13.024273613,4.1126469,264.34299696,1.7449215,181.1762937,,1.6081081,12.3923419,30.112234,511.0652965
2018-04-26,2.16645167,1.5300309,10.9098354,2.638419,3.0445352,13.225019517,4.1570299,265.10675077,1.7557652,182.9704129,,1.6085335,12.4055616,30.122728,513.5519899
2018-04-27,2.16697055,1.5308785,10.9124209,2.639686,3.0467892,13.130055408,4.1609872,265.47421353,1.7555098,183.5010991,,1.6089198,12.4088735,30.130781,513.7455011
2018-04-30,2.16743011,1.5308754,10.9150506,2.636694,3.0419302,13.215204047,4.1339212,265.08665762,1.7503265,182.760179,,1.6093057,12.4083213,30.144588,513.164575
2018-05-02,2.16801019,1.530812,10.9176478,2.631948,3.0361245,13.225082682,4.0605436,263.01939985,1.734243,180.714994,,1.6096955,12.3934314,30.14819,510.4075596
2018-05-03,2.16857666,1.5312924,10.9202806,2.632283,3.0353134,13.326359222,4.0082435,260.0324185,1.7122595,178.0039377,,1.6100842,12.3833837,30.148829,508.203211
2018-05-04,2.1691352,1.5318846,10.9229182,2.6339,3.037479,13.489458506,3.9993626,259.20380998,1.7108789,177.9541787,,1.6104579,12.384936,30.163153,507.8962045
2018-05-07,2.16970453,1.5318261,10.9255396,2.62881,3.0292392,13.364907705,3.9789405,258.23420147,1.7008396,176.6583658,,1.6108564,12.3806677,30.165672,507.164844
2018-05-08,2.17033367,1.5309139,10.9281605,2.615969,3.011423,13.350579749,3.9853346,258.11553093,1.7058774,176.6986402,,1.6112169,12.3780266,30.169598,507.4568875
2018-05-09,2.17100303,1.529976,10.9307689,2.603579,2.9939545,13.634641822,4.0334524,260.19075586,1.7206119,178.1289841,,1.6116062,12.3906058,30.170608,509.6247255
2018-05-10,2.17169735,1.5315311,10.9333626,2.619469,3.016718,13.94288173,4.1040037,261.22089388,1.7291998,179.9703843,,1.6119939,12.4057431,30.181352,512.7250874
2018-05-11,2.17201928,1.5313655,10.9359883,2.614526,3.0097953,14.272609912,4.0638698,260.64962704,1.7203965,178.5330937,,1.6123816,12.3945603,30.16402,511.5317964
2018-05-14,2.17262992,1.5306871,10.9384086,2.604799,2.997035,14.712535477,4.0394727,257.01013287,1.7034108,176.5792711,,1.612772,12.3769916,30.148194,511.2507824
2018-05-15,2.17326336,1.5310433,10.9409894,2.606971,3.0011072,14.813711324,4.0512421,254.16307673,1.6968385,175.7243907,,1.6131622,12.3724509,30.14841,511.0677966
2018-05-16,2.17381799,1.5315905,10.9435602,2.609285,3.0042631,15.149257788,4.1130993,256.30208448,1.7129649,177.6397204,,1.6135513,12.3875474,30.165016,513.5949516
2018-05-17,2.1743291,1.53033,10.946178,2.593566,2.9818367,15.007458772,3.9807874,250.8516745,1.6762301,172.7891827,,1.61394,12.3482044,30.143483,508.1677935
2018-05-18,2.17494907,1.5286037,10.9487512,2.571764,2.9523004,14.843191894,3.9550982,249.26153164,1.6666455,171.7300736,,1.6143327,12.3395751,30.131423,506.9088988
2018-05-21,2.17573795,1.5295683,10.9512671,2.577101,2.9606917,14.368299288,3.9133412,248.7084285,1.6622167,171.6405322,,1.61472,12.3414426,30.152644,504.9984486
2018-05-22,2.17617268,1.530819,10.9538643,2.586218,2.974263,14.190677868,3.9883368,253.72609566,1.6946102,176.1039697,,1.615106,12.3648735,30.176765,507.0135891
2018-05-23,2.17660747,1.5307578,10.956471,2.582125,2.9723749,14.082682703,3.8997852,249.51238704,1.6651569,171.861068,,1.6154882,12.3510121,30.180733,503.6979344
2018-05-24,2.17710477,1.5300502,10.9590822,2.574836,2.961333,14.219673727,3.8587542,251.20047912,1.6689645,171.6350956,,1.6158834,12.3469439,30.176691,502.2643705
2018-05-25,2.17776384,1.5292946,10.9616505,2.563785,2.9468191,13.956419675,3.8092449,249.54472847,1.6514489,169.269441,,1.6162736,12.3368946,30.173883,500.0617219
2018-05-28,2.17839957,1.5291773,10.9642628,2.558507,2.9395362,13.845760766,3.6478363,242.53398438,1.6043543,163.4987199,,1.6166607,12.3131515,30.156711,493.595962
2018-05-29,2.17900143,1.5284194,10.9668779,2.547453,2.9245774,13.599100015,3.6774415,243.39241711,1.6099994,164.4506791,,1.6170526,12.3139664,30.166383,494.8800687
2018-05-30,2.17967145,1.5293622,10.9694686,2.552946,2.9320573,13.724017689,3.7212364,245.58272888,1.6284298,166.9041703,,1.6174398,12.3268062,30.166393,496.358687
2018-06-01,2.18016991,1.5303643,10.9721498,2.558044,2.9393119,14.295702078,3.7532501,248.22288808,1.6513845,169.8502713,,1.617824,12.3426073,30.178573,497.546365
2018-06-04,2.18068762,1.5306333,10.9747975,2.55588,2.9369312,14.230380018,3.8168605,251.69780315,1.6814749,172.9489009,,1.6182126,12.3600933,30.198752,500.2958554
2018-06-05,2.18118396,1.5285806,10.9774516,2.533076,2.907066,14.554122737,3.7153952,247.06467682,1.6440442,168.2058595,,1.618601,12.3340873,30.176412,496.1832803
2018-06-06,2.18191776,1.5282159,10.980036,2.524638,2.8946626,15.181049177,3.6682457,242.95854623,1.6188211,164.9166298,,1.6189904,12.3178391,30.165545,494.9867014
2018-06-07,2.18253526,1.5261914,10.9826041,2.502217,2.8588656,14.723927085,3.5631782,236.48074313,1.5699843,159.7694851,,1.6193835,12.2777941,30.122459,490.3491479
2018-06-08,2.18328838,1.5298809,10.9853486,2.520448,2.8843332,13.789220747,3.5465331,237.11241614,1.5727406,160.9195967,,1.6197847,12.2816491,30.152145,489.0283375
2018-06-11,2.18366276,1.5300199,10.9880236,2.519141,2.881967,13.777587984,3.5035198,235.12777585,1.5562246,159.1228475,,1.6201695,12.2779525,30.165678,487.8971056
2018-06-12,2.18425121,1.5304121,10.9906689,2.519785,2.8808115,14.004760905,3.5181911,235.60003961,1.5626162,159.8090699,,1.6205545,12.2873704,30.175421,488.8059175
2018-06-13,2.18484837,1.5300358,10.9933793,2.51361,2.8672005,13.96360093,3.4765188,235.8098125,1.5594797,159.0858488,,1.6209492,12.2858111,30.169339,487.551886
2018-06-14,2.18549742,1.5270548,10.996046,2.490095,2.834758,14.00562704,3.4299562,234.41929373,1.5445935,157.2935398,,1.6213451,12.2801858,30.115971,485.8909897
2018-06-15,2.18625711,1.5307069,10.9987313,2.515553,2.8691951,13.310236824,3.4030782,233.59187973,1.5316808,156.0727231,,1.6217444,12.276438,30.18154,484.9071657
2018-06-18,2.18659038,1.5315564,11.0014087,2.517938,2.8731089,13.330766493,3.354095,231.40432073,1.5158273,154.0027243,,1.6221056,12.2738273,30.204957,483.1936943
2018-06-19,2.187071,1.5341843,11.0040427,2.536546,2.8966131,13.084936423,3.4473104,235.85686831,1.5456217,157.6479547,,1.6224972,12.2846436,30.261373,486.6563911
2018-06-20,2.18747556,1.5344121,11.006723,2.532496,2.8913282,13.221338508,3.4806707,236.49409646,1.5526214,158.347131,,1.6228882,12.2886115,30.256613,488.099589
2018-06-21,2.1880616,1.534529,11.0093966,2.525212,2.8803363,12.789767363,3.3793394,232.56165731,1.5183007,154.7837865,,1.6232783,12.2890124,30.260686,484.0382683
2018-06-22,2.18865493,1.535771,11.0120799,2.522939,2.8775178,13.004240612,3.41126,234.45505181,1.531057,156.1358426,,1.6236738,12.2929229,30.261216,485.2347876
2018-06-25,2.18916724,1.5373598,11.0147496,2.53036,2.8880428,12.774565281,3.4418815,235.26616833,1.539433,157.4653377,,1.6240669,12.297102,30.282302,486.1042353
2018-06-26,2.18961707,1.5385277,11.0174144,2.534925,2.8938737,13.091328228,3.4704149,236.32129928,1.5489434,158.5065846,,1.624459,12.3042284,30.300296,487.1435261
2018-06-27,2.19006321,1.5381971,11.0200815,2.525263,2.8835907,13.039303678,3.4283842,233.28064863,1.5261224,155.8552299,,1.6248496,12.3050427,30.277596,485.4441118
2018-06-28,2.1906736,1.5403071,11.0227213,2.538137,2.8983363,13.286066431,3.4899509,235.76813186,1.5440723,158.1002339,,1.6252422,12.3147266,30.308509,487.9698573
2018-06-29,2.19114998,1.5416744,11.0249932,2.543758,2.9048092,13.424944283,3.5189136,236.41536066,1.5520322,158.8765025,,1.6256287,12.3187338,30.319781,490.019183
2018-07-02,2.19166473,1.5431892,11.0272248,2.549823,2.9117871,13.200664685,3.5254337,236.05743594,1.5519785,159.0460027,,1.6260221,12.3232087,30.325639,490.283455
2018-07-03,2.1921515,1.5441919,11.0299137,2.552241,2.9131337,12.984469242,3.5604487,237.39509854,1.5621033,160.5949507,,1.6264153,12.3261918,30.33542,491.9934139
2018-07-04,2.19272319,1.5456948,11.0325729,2.560035,2.9220708,13.002490044,3.6090818,240.50330833,1.5805562,162.8838435,,1.6267984,12.3331143,30.351516,494.2489162
2018-07-05,2.19324367,1.5460415,11.0352471,2.556771,2.9189036,13.451230234,3.6032973,240.03337574,1.5737793,162.1360945,,1.6272407,12.3328034,30.345537,493.9058269
2018-07-06,2.19384242,1.5478942,11.037904,2.565547,2.9288549,13.622663579,3.6242378,240.3015415,1.5779203,163.1387786,,1.6276431,12.3351667,30.361565,495.0675475
2018-07-09,2.1942952,1.5489136,11.0405933,2.567531,2.9305169,13.621804128,3.6242616,240.29328548,1.5807199,163.1325374,,1.6280284,12.338276,30.36923,495.1742027
2018-07-10,2.19483638,1.55072,11.043258,2.579154,2.9505314,13.403965915,3.6210551,240.22924676,1.577173,163.3671261,,1.6284214,12.3402686,30.388326,495.1525933
2018-07-11,2.19526274,1.5505861,11.0459463,2.57082,2.9410434,13.223785543,3.6085879,240.08797556,1.5689948,162.8207207,,1.628803,12.3429542,30.381302,494.2336634
2018-07-12,2.19587192,1.5507681,11.0485985,2.564665,2.9315878,13.648513573,3.6743941,241.60317567,1.5891798,164.7418662,,1.6292092,12.3447773,30.385933,497.0065762
2018-07-13,2.19650026,1.5523512,11.0512304,2.571461,2.9391979,13.610176533,3.711119,244.18952065,1.6058326,166.2170815,,1.6296085,12.3461629,30.401595,498.7254979
2018-07-16,2.19698184,1.5530079,11.0538999,2.569124,2.9380565,13.52636186,3.7063216,245.6173806,1.6083523,166.2314876,,1.6300018,12.3509593,30.416583,498.9765941
2018-07-17,2.19751285,1.5540362,11.0565727,2.572919,2.9431163,13.712704257,3.7690723,248.21232341,1.6317753,168.7036598,,1.6303935,12.3545807,30.440391,501.9766832
2018-07-18,2.19801185,1.5543252,11.0592436,2.572944,2.9419309,13.912541397,3.7348016,247.68163855,1.6230961,167.7792498,,1.6307871,12.3558303,30.442768,500.5509131
2018-07-19,2.19857733,1.5552584,11.0619011,2.577089,2.9470302,13.370964029,3.7382105,247.33658505,1.6266106,168.5719087,,1.6311813,12.3627004,30.463734,500.9257386
2018-07-20,2.19910475,1.5575982,11.0645742,2.594679,2.9681753,13.180044756,3.7967311,251.49268477,1.6507333,171.0580889,,1.6315766,12.3658527,30.473389,503.509986
2018-07-23,2.19954638,1.5574171,11.0672696,2.590596,2.9634553,13.414707506,3.7609083,249.39365452,1.6318707,169.0029344,,1.6319595,12.3681652,30.467183,502.4629034
2018-07-24,2.20011418,1.5581426,11.0700575,2.59435,2.9685567,13.870803633,3.8138559,251.22067522,1.6526807,171.0258985,,1.6323513,12.3726032,30.485908,504.8361314
2018-07-25,2.20062623,1.5597674,11.072734,2.604503,2.9820073,13.987659127,3.8522249,253.51524773,1.6665095,172.6823504,,1.6327574,12.3777607,30.497377,507.1375876
2018-07-26,2.20110675,1.5594744,11.0753999,2.599476,2.9761944,14.262424554,3.818004,252.24327205,1.6576137,171.1620187,,1.6331498,12.378007,30.485615,505.4299241
2018-07-27,2.20165174,1.5604945,11.0780559,2.603827,2.9824481,14.440818892,3.8390793,251.67499068,1.6562189,171.018149,,1.6335439,12.3820918,30.495392,506.3241643
2018-07-30,2.2021774,1.5607995,11.0807336,2.603581,2.9824852,14.675410796,3.8510105,251.37034602,1.6570795,171.0867254,,1.6339377,12.3836105,30.512211,507.398316
2018-07-31,2.20272679,1.5609527,11.0834111,2.602321,2.9805479,14.810957262,3.8066117,249.87454744,1.6401911,169.6809252,,1.6343301,12.3856815,30.520103,505.1044591
2018-08-01,2.20330026,1.5616676,11.0860904,2.604598,2.9835568,14.33358005,3.8245504,251.79597295,1.6508264,170.9843131,,1.6347245,12.391565,30.534057,505.449271
2018-08-02,2.20383161,1.5621231,11.08875,2.604769,2.9840072,14.27375959,3.8311361,251.8501515,1.6515646,171.292486,,1.6351185,12.3941967,30.541501,506.1537972
2018-08-03,2.20440294,1.5639528,11.0914239,2.615912,2.997129,14.59143291,3.918225,255.07612515,1.6779357,174.4367933,,1.6355041,12.3988817,30.552531,509.9245672
2018-08-06,2.20489781,1.5646068,11.0941282,2.61819,3.0000306,14.550338705,3.8881127,254.18002362,1.6713724,173.272631,,1.6359004,12.4015289,30.570512,509.286078
2018-08-07,2.20543659,1.5642279,11.0968148,2.610215,2.9893302,14.643074284,3.8405648,252.00546962,1.6584803,171.3532616,,1.6362957,12.4017712,30.568822,507.8563522
2018-08-08,2.20607935,1.5647279,11.0994686,2.610308,2.9893812,14.548443874,3.7800676,250.74693946,1.641654,169.227783,,1.6366989,12.4035964,30.562948,505.5835389
2018-08-09,2.20667277,1.5642276,11.1021312,2.601766,2.9779362,14.397609788,3.7552042,249.29105112,1.6286686,167.8549032,,1.6370946,12.4041662,30.555505,504.7369057
2018-08-10,2.20731254,1.5628094,11.1047906,2.586948,2.95837,14.361878682,3.6617263,244.07363619,1.5903245,163.0887218,,1.637491,12.3997512,30.53553,500.1624171
2018-08-13,2.208087,1.5638716,11.1074333,2.591957,2.9631025,14.513512652,3.7046996,245.62025491,1.6033218,164.7504133,,1.637891,12.4035257,30.552419,502.1118553
2018-08-14,2.20865566,1.5675253,11.1101101,2.619896,3.0005923,14.641014364,3.7620649,249.13499961,1.6266898,167.3389673,,1.6382721,12.4163955,30.570016,504.9662935
2018-08-15,2.20899161,1.5687526,11.1128141,2.6283,3.0111983,14.011060853,3.7027158,247.91935631,1.6080049,165.0606496,,1.638666,12.4164223,30.572934,502.2289321
2018-08-16,2.20953028,1.5692549,11.1155064,2.62828,3.0118518,13.825460865,3.6866015,248.88304634,1.6043829,164.9547084,,1.6390642,12.419436,30.566661,501.8336555
2018-08-17,2.21014006,1.5693451,11.1181551,2.626254,3.0098529,14.113632248,3.6316526,245.56309714,1.585653,162.8610152,,1.6394647,12.4193184,30.566427,500.3124009
2018-08-20,2.21070754,1.5688167,11.1208205,2.617187,2.9981952,14.283885996,3.6397664,245.28234226,1.5914866,163.5135056,,1.6398667,12.4187693,30.575087,500.810255
2018-08-21,2.21133673,1.5661245,11.1234903,2.588474,2.9600906,14.360568208,3.5760938,240.38417184,1.5612615,160.132174,,1.6402706,12.4133338,30.555465,498.0881059
2018-08-22,2.2120897,1.5681718,11.1261333,2.60594,2.9820674,14.779503029,3.6482831,242.82621532,1.5875426,163.0123921,,1.6406775,12.4192215,30.577832,501.5583323
2018-08-23,2.21255844,1.5675197,11.128829,2.59483,2.9669725,14.791918586,3.5702973,238.63469787,1.5584962,159.7617783,,1.6410746,12.4188467,30.581261,498.97401
2018-08-24,2.21318187,1.5684165,11.1314873,2.601204,2.9748794,15.005079764,3.6080044,240.37119784,1.5720217,160.8131981,,1.641471,12.4216332,30.577687,500.3031942
2018-08-27,2.21367541,1.5695859,11.1341584,2.608957,2.9853221,15.410945322,3.6944527,245.67413505,1.6032677,164.1207075,,1.6418688,12.4295581,30.574499,503.7297101
2018-08-28,2.21417407,1.5690385,11.1368604,2.6021,2.9769425,15.404585442,3.6741052,245.64160518,1.5977857,163.5532653,,1.6422658,12.42871,30.566043,502.9085272
2018-08-29,2.21476879,1.5695104,11.1395306,2.602032,2.978611,15.288406959,3.7094509,246.70662403,1.607951,164.6882052,,1.6426629,12.4335206,30.56723,504.7415237
2018-08-30,2.21529278,1.567999,11.1421786,2.584851,2.9524458,15.11330773,3.6181238,243.13268586,1.5739608,160.8231909,,1.6430633,12.4277904,30.558815,500.764223
2018-08-31,2.21604388,1.5690446,11.1448477,2.590231,2.9609046,14.857862896,3.6353472,245.42959379,1.5807155,161.6953146,,1.6434767,12.4376136,30.569049,501.5264375
2018-09-03,2.21648093,1.5680935,11.1475353,2.578975,2.9451478,14.972068228,3.6058154,246.1521326,1.5795445,161.1033128,,1.6438773,12.4405837,30.563011,500.533406
2018-09-04,2.2171513,1.567087,11.1502146,2.569298,2.9305368,14.421983175,3.5401869,243.73436184,1.5523488,158.4229605,,1.6442803,12.4364505,30.565641,497.6241392
2018-09-05,2.21779801,1.5670175,11.1528885,2.56661,2.9277479,14.46120471,3.5653745,245.53279695,1.5594247,159.3612182,,1.6446899,12.4447989,30.574767,498.4654705
2018-09-06,2.21834895,1.5673553,11.1555798,2.574373,2.940784,14.816489991,3.6248164,246.04384811,1.5726605,161.0897387,,1.6450904,12.4428925,30.579491,501.1575233
2018-09-10,2.21898862,1.5674652,11.1582843,2.574823,2.9429926,14.745872004,3.631891,245.67186882,1.5683363,161.1347916,,1.6454923,12.4448402,30.596292,501.3669672
2018-09-11,2.21948114,1.5672903,11.1609722,2.569482,2.9358876,14.576153118,3.5434503,241.34723992,1.5399248,157.8263932,,1.6458921,12.4441594,30.594701,497.9547758
2018-09-12,2.22008301,1.5685177,11.1636811,2.578705,2.9476583,14.805541955,3.5663757,242.45196147,1.545039,157.8151827,,1.6463696,12.4491217,30.601299,498.9518542
2018-09-13,2.22058271,1.5680265,11.1664122,2.570392,2.9346801,14.892956846,3.5407498,239.96585462,1.531834,156.3129229,,1.6467691,12.4445495,30.590548,497.9830027
2018-09-14,2.22126705,1.5688213,11.1691255,2.57477,2.9415273,15.272324631,3.5642369,241.24184818,1.5410823,156.9438023,,1.64718,12.4531991,30.60068,499.4475851
2018-09-17,2.2217502,1.5701967,11.1718398,2.58451,2.9525855,15.227047477,3.6450912,244.42238729,1.5685224,160.0151563,,1.6475787,12.4594367,30.628672,502.2628701
2018-09-18,2.22222425,1.5708071,11.1745499,2.584939,2.9533465,15.856339937,3.7090009,245.81903142,1.5889731,162.2284669,,1.6479816,12.4616385,30.632198,505.1267212
2018-09-19,2.22271532,1.570859,11.177252,2.581974,2.9491238,16.193706797,3.6839982,244.47712432,1.5797595,161.3764632,,1.6483866,12.4661155,30.606649,504.9284796
2018-09-20,2.22325554,1.5713611,11.1799636,2.582688,2.9502324,16.395437837,3.6916283,244.44055079,1.5831868,161.7782928,,1.6487878,12.469009,30.601339,504.884709
2018-09-21,2.22374182,1.5724562,11.1831212,2.59075,2.9600199,16.857508202,3.7613294,248.7009075,1.6121256,164.5039816,,1.6491929,12.4772317,30.61829,507.5862514
2018-09-24,2.22419187,1.5726124,11.1858528,2.5848,2.9519805,16.634452663,3.6869172,246.3644597,1.5905648,162.0075392,,1.6494331,12.4766747,30.630807,504.7770241
2018-09-25,2.22477683,1.5730269,11.1885517,2.583148,2.948772,17.181462048,3.6904677,246.46169952,1.5895096,161.8000254,,1.6498373,12.4839223,30.641974,505.9154606
2018-09-26,2.22533182,1.5737985,11.191264,2.585605,2.9520846,16.584187808,3.6952643,247.71694436,1.5909043,162.0156084,,1.6502415,12.4849837,30.65332,506.2336947
2018-09-27,2.2258054,1.5745886,11.1939782,2.590605,2.9584276,16.436123054,3.7680156,250.6602374,1.6149936,164.7331386,,1.6506447,12.488491,30.667311,508.9257721
2018-09-28,2.22629497,1.5741912,11.1966888,2.585553,2.9519713,16.528083602,3.7429185,249.52215894,1.6052746,163.8412511,,1.6510442,12.4949787,30.666923,507.720498
2018-10-01,2.22693638,1.5748274,11.1993782,2.587807,2.9541287,16.685785642,3.6958729,245.18538667,1.5823488,160.7101896,,1.6514517,12.49137,30.667387,506.3926918
2018-10-02,2.22744576,1.5764757,11.2021086,2.601789,2.9712952,16.903821247,3.8381301,252.23911712,1.6349363,166.0847182,,1.6518543,12.4988495,30.684559,512.3601517
2018-10-03,2.22788996,1.5786559,11.2048407,2.619806,2.9923079,16.560797193,3.9203009,256.83113875,1.6693361,169.7884277,,1.6522551,12.5092297,30.717836,515.872846
2018-10-04,2.22839747,1.5805299,11.2075655,2.634752,3.011135,16.245156394,3.918933,257.41881545,1.6659543,169.7793863,,1.6526598,12.5176903,30.733092,515.6108569
2018-10-05,2.22892492,1.58126,11.2102858,2.631338,3.0057908,15.885750773,3.8935261,257.59604966,1.6628031,169.4940332,,1.6530595,12.5218552,30.738737,514.4675799
